brand,Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_neg_perc,sentiment_pos_perc,polarity
HM,2019-09-02,0.0083708806027933,0.7501612761670942,0.24147130128838729,3.35,96.65,93.30000000000001
HM,2019-09-09,0.009783896876834081,0.7411049558783599,0.24911009949808588,3.78,96.22,92.44
HM,2019-09-16,0.014401227812895196,0.7454259338789032,0.24017292083530523,5.66,94.34,88.68
HM,2019-09-23,0.00804408988087346,0.7430989758615422,0.24885921348081105,3.13,96.87,93.74000000000001
HM,2019-09-30,0.007318659194499268,0.7480419229894585,0.24464181512687383,2.9,97.1,94.19999999999999
HM,2019-10-07,0.009013779347226292,0.7387017954021983,0.2522832612294114,3.45,96.55,93.1
HM,2019-10-14,0.006058193655849844,0.7470423310905872,0.2468994697749459,2.39,97.61,95.22
HM,2019-10-21,0.006143771302982064,0.7322126602760237,0.2616399890491873,2.29,97.71,95.41999999999999
HM,2019-10-28,0.007331633593271117,0.7403599119239261,0.2523095285966589,2.82,97.18,94.36000000000001
HM,2019-11-04,0.007517914153640716,0.7760192275727889,0.21645786547185195,3.36,96.64,93.28
HM,2019-11-11,0.01878507396672402,0.8620500191469238,0.11916661017888781,13.62,86.38,72.75999999999999
HM,2019-11-18,0.01855519782494938,0.8455355366372758,0.13589689230024632,12.01,87.99,75.97999999999999
HM,2019-11-25,0.03072077014287625,0.833737291762539,0.13554047610628067,18.48,81.52,63.03999999999999
HM,2019-12-02,0.022743530055745538,0.8470868645919002,0.13015618212592092,14.87,85.13,70.25999999999999
HM,2019-12-09,0.03154046020549938,0.8266649186423259,0.1417834866983932,18.2,81.8,63.599999999999994
HM,2019-12-16,0.039453363935254004,0.8461901357312639,0.11436434473487511,25.65,74.35,48.699999999999996
HM,2019-12-23,0.03337929839411218,0.8593427969746958,0.10726113445144565,23.73,76.27,52.53999999999999
HM,2019-12-30,0.02767657192075797,0.8389970144563167,0.13331715436366598,17.19,82.81,65.62
HM,2020-00,0.035702522743762906,0.8233989658331937,0.14086855314319735,20.22,79.78,59.56
HM,2020-01-06,0.04320098151497972,0.8583201788438479,0.09847793361907319,30.49,69.51,39.02000000000001
HM,2020-01-13,0.02840048443573558,0.8502946016980942,0.12129062927676597,18.97,81.03,62.06
HM,2020-01-20,0.027476069585572437,0.8092512318441409,0.16328093483127656,14.4,85.6,71.19999999999999
HM,2020-01-27,0.01073252335607205,0.7415798365278361,0.24769431995606944,4.15,95.85,91.69999999999999
HM,2020-02-03,0.007422842299786794,0.7415855586556095,0.25100039936349366,2.87,97.13,94.25999999999999
HM,2020-02-10,0.007916143745006926,0.738498795069647,0.25358380805251407,3.03,96.97,93.94
